TIC ID,Period (days),Predicted Mass (M_Earth),Stellar Teff (K),Stellar Radius (R_Sun),Stellar Mass (M_Sun),Stellar log(g) (cm/s2),Stellar Distance (pc),TESS mag
233602827.00 ,2.388905101,3.06,3959,0.561356008,0.555356,4.68416,99.5561,12.2574
237099296.00 ,11.3373614,8.98,4765,0.768675029,0.767,4.55138,162.46,11.7077
287080092.00 ,37.4685522,6.5,6114,1.27,1.152,4.293,113.335,8.80616
287139872.00 ,0.935189078,5.94,3652,0.526987016,0.524085,4.71387,103.021,12.7463
287139872.00 ,32.71354062,5.56,3652,0.526987016,0.524085,4.71387,103.021,12.7463
289580577.00 ,5.384623897,6.56,5700,0.959021986,1.015,4.48088,226.671,11.2078
332477926.00 ,16.21432169,6.72,3849,0.593294978,0.582584,4.65688,81.5511,11.7229
356978132.00 ,60.1849546,317,6499,1.27,1.331,4.35362,205.933,9.90051
364074068.00 ,2.783011366,3.81,3756,0.56260699,0.556454,4.68309,86.7159,12.0948
367753709.00 ,2.125686977,3.35,4428,0.707158983,0.693,4.57977,104.346,11.2906
367753709.00 ,5.009711341,3.35,4428,0.707158983,0.693,4.57977,104.346,11.2906
367858035.00 ,20.7050858,11.43,5169,0.81,0.88,4.57,96.6215,10.0907
408636441.00 ,18.8500111,9.79,3960,0.63,0.609617,4.62853,40.0654,9.92838
420112587.00 ,11.06266598,7.5,3212,0.254522,0.225771,4.98029,30.5373,12.4989
424391516.00 ,11.59225132,6.18,6311,1.194069982,1.242,4.37813,242.537,10.5951
435680451.00 ,24.14122899,14.66,6156,0.948419988,1.171,4.55262,174.195,10.5949
441739871.00 ,3.7979081,5.9,3520,0.47,0.470612,4.76125,88.0677,12.8123
1551345500.00 ,47.3860753,68.39,4415,0.62,0.69,4.69831,87.2876,11.2018
272672133.00 ,3.493958,27.58,5203.4,0.9,0.884,4.47,229.44,11.7176
67666096.00 ,2.7033942,317,6518,1.61,1.34,4.15,210.252,9.43351
8767448.00 ,4.3532339,317,5914,1.59,1.076,4.07,227.537,9.98111
137906197.00 ,7.3376973,8.54,5994,1.1,1.104,4.4,157.597,9.91008
287225295.00 ,0.6097552,9.32,5493,0.89,0.96,4.52,90.6965,9.4819
457138169.00 ,1.092453576,35.46,6273,1.448779941,1.224,4.2,163.438,9.22437
252479260.00 ,3.2122325,112.53,5357.7,1.04,0.93,4.37,81.7647,9.007
85293053.00 ,8.054220726,8.44,5583.1,0.99525398,0.99,4.44,97.7562,9.3523
85293053.00 ,,20.13,5583.1,0.99525398,0.99,4.44,97.7562,9.3523
332064670.00 ,0.736545815,4.33,5250,0.963514984,0.9,4.42,12.5855,5.2058
4897275.00 ,16.71004217,7.97,5853.7,1.09271,1.06,4.38636,53.974,7.6474
9348006.00 ,10.2405483,56.69,5251,0.84,0.898,4.54337,149.234,10.9184
21535395.00 ,2.800991471,2.55,5723.87,0.945408,1.02,4.49543,44.647,7.6586
29191624.00 ,14.6503935,4,5859.45,0.98,1.06,4.4776,79.7665,8.737001
39699648.00 ,6.515950667,7.87,6023,1.32944,1.12,4.23995,99.451,8.4594
67646988.00 ,1.8817191,82.57,3138,0.31,0.283907,4.91873,33.928,12.4368
99834717.00 ,1.7063264,74.84,4974,0.9,0.82,4.44059,262.706,12.212
137881699.00 ,2.9720774,317,6101.12,1.95,1.15,3.92024,935.456,12.5119
160045097.00 ,4.987705624,5.88,4336,0.668693006,0.68,4.62012,95.2649,11.3069
160045097.00 ,1.829029399,4,4336,0.668693006,0.68,4.62012,95.2649,11.3069
160045097.00 ,18.75597646,7.35,4336,0.668693006,0.68,4.62012,95.2649,11.3069
229938290.00 ,1.419865887,5.84,5406,0.984511,0.94,4.42475,88.3983,9.2742
241196395.00 ,2.0937563,36.71,6435.69,1.23,1.301,4.3758,171.945,9.61433
230386259.00 ,11.0023133,16.86,6264,2.87,1.19,4.25903,384.225,9.6746
86280613.00 ,9.5727,317,6505,1.83,1.33,4.04,248.695,9.5173
372730331.00 ,8.7046669,317,6427,1.67,1.3,4.11,327.863,10.3774
450327768.00 ,5.34326,77.23,5776,1.26,1.035,4.25,191.532,10.1883
172518755.00 ,3.208688935,317,5971.4,2.256629944,1.1,3.77,229.067,9.1824
310981412.00 ,9.62517,4.78,6149,0.93,1.167,4.57,164.178,10.2728
233684293.00 ,48.4788764,11.05,6153,2.47,1.169,3.72,247.435,9.05769
29191596.00 ,8.8164887,2.21,5502.5,0.99,0.97,4.43,69.3223,8.676
304142124.00 ,55.087,15.5,5175,0.87,0.87,4.51,36.9941,7.8436
286916251.00 ,8.765603,9.12,5707,1.3,1.017,4.21803,155.791,9.69924
135083444.00 ,2.791791103,30.2,6071,1.16271,1.134,4.36,183.175,10.0721
138819293.00 ,2.643885611,13.97,3456,0.425431997,0.419868,4.8,9.75321,8.40346
368435330.00 ,3.6451549,9.25,5922,1.05,1.08,4.43,82.3432,8.6259
368435330.00 ,1.0376109,2.98,5922,1.05,1.08,4.43,82.3432,8.6259
198153540.00 ,8.0215043,5.79,5165.2,0.78,0.874,4.59,113.181,10.5191
198153540.00 ,0.437806915,2.86,5165.2,0.78461802,0.874,4.59,113.181,10.5191
8967242.00 ,7.093853047,3.29,5690,0.956941,1.01,4.48062,62.1274,8.3662
17993892.00 ,4.1244833,103.53,5634,1.26,1,4.24009,277.278,11.1065
119584412.00 ,10.6439385,4.56,3815,0.55,0.541272,4.69775,30.6796,9.85623
138762614.00 ,16.79611073,6.85,3859,0.582436,0.573516,4.66612,60.6931,11.1341
144401492.00 ,12.8858629,16.56,4868.61,0.69,0.793,4.6604,119.24,11.1476
144401492.00 ,6.2932111,9.21,4868.61,0.69,0.793,4.6604,119.24,11.1476
148679712.00 ,4.924658,7.94,5428.81,1.06,0.946,4.3631,139.11,10.1345
165763244.00 ,24.0509437,8.55,5232.43,0.86,0.893,4.52455,142.849,10.7939
166648874.00 ,15.15120509,8.47,3272,0.401574999,0.393258,4.82521,55.5211,12.6196
166648874.00 ,8.196075762,8.1,3272,0.401574999,0.393258,4.82521,55.5211,12.6196
166648874.00 ,0.501903072,4.07,3272,0.401574999,0.393258,4.82521,55.5211,12.6196
180695581.00 ,0.54937,3,4612.99,0.74,0.73,4.56172,42.5775,9.0363
307734817.00 ,2.107500125,94.96,6351.66,1.59204,1.26,4.13453,556.917,11.6735
347329162.00 ,4.6170519,105.3,5797,1.11,1.04,4.36164,321.084,11.5384
373693175.00 ,1.3273482,317,5555.05,1.07,0.98,4.36832,294.419,11.6281
376524552.00 ,3.7130701,94.7,4719,0.81,0.756,4.49738,128.23,11.1237
207425167.00 ,,39.66,5059.36,0.738692,0.84,4.62542,172.534,11.6463
207425167.00 ,11.60981816,9.47,5059.36,0.738691986,0.84,4.62542,172.534,11.6463
207425167.00 ,48.33202232,22.85,5059.36,0.738691986,0.84,4.62542,172.534,11.6463
377290815.00 ,0.798,9.03,6194.2,1.84,1.239,4,285.002,9.91892
160440924.00 ,6.368462683,18.31,4971,2.389499903,,,362.522,10.8247
233720539.00 ,2.555332,317,6454,2.48,1.31,3.77,617.233,10.8946
237108272.00 ,22.7873,6.49,5845,1.16,,,117.652,9.303001
285094173.00 ,13.398256,29.77,6131.3,1.45,1.16,4.18,276.417,10.4966
330799746.00 ,5.5115037,67.81,6236.9,1.63,1.21,4.09,401.96,10.9901
341815767.00 ,3.09374,3.62,6610,1.47,1.382,4.24,160.295,8.98018
393831507.00 ,4.860673,90.33,5778.2,1.4,1.036,4.16,248.504,10.5268
82308728.00 ,9.4893231,6.52,5120,0.77,0.86,4.6,21.5618,6.9859
9392421.00 ,9.6136615,317,5637.7,1.71,1,3.97,312.52,10.7184
142381532.00 ,38.8135644,49.86,4760,0.82,0.77,4.49,71.6456,9.7722
142387023.00 ,22.8085984,6.89,5182,0.82,0.88,4.55,59.4314,8.9754
229750058.00 ,10.1824299,81.45,5450,1.01,0.97,4.42,285.509,11.7204
229400092.00 ,4.1419766,101.49,5418.3,1.16,0.988,4.31,265.471,11.2086
390651552.00 ,1.467119035,2.31,3297,0.331472009,0.312792,4.89,8.07426,8.8223
232982938.00 ,9.0941239,50.41,5759.8,1.56,1.04,4.07,369.986,11.1315
235905185.00 ,6.2895835,317,5565,1.02,0.98,4.41544,479.529,12.8784
20182165.00 ,9.7815625,317,6327.16,1.21,1.25,4.37297,50.3098,7.0166
27194429.00 ,0.555324438,17.85,6864,2.268170118,1.488,3.89932,128.273,7.43229
307956397.00 ,4.1508569,45.22,4652,0.78,0.74,4.52358,270.313,12.9233
61098812.00 ,3.693599674,317,6097.47,1.78076005,1.145,3.99566,251.303,9.87229
71612483.00 ,1.2164402,317,5610,1.02,0.993,4.42006,265.941,11.4951
347332255.00 ,5.641959836,3.99,5297,0.782479,0.91,4.61016,32.1585,7.6621
347332255.00 ,,7,5297,0.782479,0.91,4.61016,32.1585,7.6621
207468071.00 ,20.38086814,53.27,6351,1.619879961,1.261,4.12,191.649,9.29416
207468071.00 ,1.772753275,7.19,6351,1.619879961,1.261,4.12,191.649,9.29416
144441148.00 ,5.818223877,47.41,5961.28,1.99038,1.092,3.87842,159.375,8.70842
162689341.00 ,2.174706239,131.13,6046.76,1.256189942,1.12,4.28918,575.889,12.423
381714186.00 ,1.42380666,7.7,5382.69,0.848098993,0.934,4.55152,116.086,10.2173
165987272.00 ,7.8456075,317,6266,1.65,1.22,4.08874,240.726,9.8469
168699373.00 ,4.3011975,317,5115.16,1.03,0.86,4.34437,347.85,12.4474
404505029.00 ,9.5739531,105.1,6115,2.05,1.153,3.87646,223.465,9.26733
258871793.00 ,9.146912159,108.05,5954,1.2752,1.09,4.26,627.627,12.6445
198108326.00 ,3.2130578,86.65,4652.87,0.7,0.74,4.61265,142.751,11.7551
272758199.00 ,3.661002571,121.04,5271,0.943401992,0.9,4.44,418.239,12.889
198385543.00 ,3.930674628,3.86,3512,0.411451995,0.404348,4.81618,47.2496,11.8467
54002556.00 ,,59.85,5076,0.83,0.85,4.53,190.422,11.6235
54002556.00 ,12.7645811,23.69,5076,0.83,0.85,4.53,190.422,11.6235
219824469.00 ,5.4809161,56.48,5923,1.62,1.08,4.05,296.945,10.5038
23740089.00 ,19.7258442,317,5595,1.14,0.989,4.32,189.09,10.4985
149577217.00 ,7.39143,317,5224.6,1.14,0.891,4.28,171.205,10.626
378976682.00 ,6.0179742,72.35,4567,0.76,0.72,4.53,274.942,13.1369
219728669.00 ,2.3601883,120.33,5356,0.9,0.93,4.49,543.277,13.4891
73540072.00 ,1.2436239,14.47,4968.8,0.84,0.82,4.5,165.105,11.3719
157225097.00 ,2.526735264,108.02,4836,0.871730983,0.78,4.45,346.457,13.0383
81247740.00 ,1.3641482,317,5347,1.08,0.92,4.33,176.833,10.6503
224313733.00 ,197.0336254,99.95,5616.4,1,1.02,4.44,210.486,10.9374
180652891.00 ,0.7759895,77.34,7218,2.26,1.62,3.94,317.527,9.2427
424733642.00 ,2.0912089,317,4220.9,0.77,0.66,4.49,205.385,12.8777
229742722.00 ,63.4834243,86.51,6415,1.4,1.291,4.26,224.385,9.93689
202426247.00 ,1.06620052,2.16,5668,0.929849982,1.01,4.51,45.864,7.7885
323295479.00 ,742.52145,87.63,5490,1.061130047,1.01,4.45,135.758,9.9486
321668398.00 ,5.6442095,78.32,6310,1.64,1.24,4.1,527.995,11.5429
356919658.00 ,1.42611,62.53,6404,1.32,1.29,4.31,383.432,11.2542
229791084.00 ,1.6453265,317,6023,1.32,1.12,4.25,559.068,12.2856
207425203.00 ,1.2239134,42.86,6618.5,1.92,1.3,3.99,757.572,11.871
400430915.00 ,2.18630948,84.36,6728,1.921530008,1.43,4.03,1152.5,12.6557
400476523.00 ,18.10671,317,6615,1.65,1.38,4.14,775.054,12.2339
230087585.00 ,8.826357916,100.61,6016,1.56043005,1.11,4.1,766.271,12.6053
299780329.00 ,1.602438747,26.57,5435.9,1.392940044,1.07,4.2,305.601,10.9679
230375747.00 ,2.76339169,317,6511,1.431030035,1.34,4.25,876.378,12.8079
233503636.00 ,3.40612,55.54,5955.3,1.67,1.17,4.06,526.243,11.5906
229490898.00 ,2.2349708,87.38,6305.2,1.57,,,608.57,11.9414
328933398.00 ,24.9341884,14.78,5699,0.97,1.015,4.47,182.014,10.7447
328933398.00 ,900.1930987,12.51,5699,0.971674979,1.015,4.47,182.014,10.7447
328933398.00 ,7.005680493,7.86,5699,0.971674979,1.015,4.47,182.014,10.7447
232641326.00 ,17.86839987,317,7013,1.635589957,1.54,4.2,639.003,11.5816
233047097.00 ,11.3091849,317,5817,1.25,1.05,4.27,677.874,12.9417
233078665.00 ,6.482764683,93.63,6748,1.730250001,1.44,4.12,1119.32,12.8182
233497719.00 ,3.801591,317,6051,1.01,1.13,4.48,565.519,12.8746
219762508.00 ,3.235101272,38.97,5976,1.064460039,1.1,4.43,603.015,12.9737
243335710.00 ,13.70459513,317,6531,1.496109962,1.35,4.22,982.768,12.9935
359357695.00 ,1.726263095,53.92,3631.4,0.55605799,0.550671,4.69,102.608,13.0614
59859387.00 ,1.1203828,30.04,6564.4,1.47,1.45,4.26,294.281,10.2761
396368313.00 ,3.089843339,317,8828.7,1.63132,2.39,4.39,708.598,11.2394
348755728.00 ,4.506298924,29.34,3477,0.49357599,0.491671,4.74303,115.369,13.3462
219879302.00 ,6.7822711,68.55,5225,0.88,0.89,4.5,340.55,12.6183
258510872.00 ,6.5440665,129.58,6232,1.76,1.2,4.03,560.901,11.9742
403136415.00 ,2.512802718,105.52,5744,0.924044,1.03,4.51952,529.373,13.0934
229586455.00 ,2.200158348,8.13,4250,0.705729008,0.653,4.58048,138.272,12.2415
459997997.00 ,5.547485,90.81,7397,2.04,2.12,4.1,521.829,10.4748
139771134.00 ,0.913469663,58.54,4791,0.771804988,0.72,,211.794,12.5093
288636599.00 ,19.96769363,72.14,5857,1.269490004,1.06,4.26,372.335,11.6819
139198430.00 ,15.36179,53.15,5984,1.22,,4.30752,135.265,9.3059
63698669.00 ,,2.56,5256,0.831552,0.95,4.55251,97.4697,9.9312
264544388.00 ,,14.93,6996,1.46151,1.538,4.29542,134.912,8.43389
280865159.00 ,739.2424007,33.18,5611,1.069200039,,4.37718,178.372,10.7519
384159646.00 ,748.0739416,66.8,6762,1.373870015,1.41,4.39031,206.229,9.7556
174302697.00 ,,59.67,6750,1.60572,1.442,4.18569,169.851,8.88374
420645189.00 ,48.53403947,317,5937,1.03,1.084,4.44855,158.493,10.1374
420645189.00 ,48.53386258,48.11,5937,1.03,1.084,4.44855,158.493,10.1374
91987762.00 ,45.5221234,62.1,6303.91,1.61,1.24,4.11765,79.6682,7.4098
172370679.00 ,29.09022715,100.68,3854,0.617862999,0.602425,4.63619,128.438,12.5826
178879588.00 ,3.056627711,105.43,5735,1.038650036,1.02,4.41,623.232,13.2554
19684256.00 ,1.3666563,317,5790.4,1.02,1.04,4.44,555.134,13.1758
272212970.00 ,1.6091845,317,6393,1.43,1.28,4.24,960.109,13.174
77156657.00 ,3.8404319,102.84,5909,2.04,1.1,4.42,715.383,11.8831
272213425.00 ,4.3247708,317,6457,2.13,1.31,3.9,564.409,11.1138
429302040.00 ,5.72226,107.46,4233.2,0.73,0.66,4.64,64.7414,10.418
308098254.00 ,9.6246665,103.22,5473,1.2,0.958,4.26,310.841,11.5688
453789494.00 ,5.4774433,317,6942,2.09,1.61,3.94,538.11,10.7316
37718056.00 ,3.65688,110.02,6239,1.53,1.21,4.15,524.993,11.7083
232038798.00 ,4.1536624,108.61,5818.8,1.09,1.15,4.24,303.941,11.3187
437261733.00 ,5.4161129,117.14,5652,1.1,1,4.36,642.884,13.2958
44745133.00 ,7.8181434,71.06,5549,1.64,0.98,4,679.761,12.5757
50712784.00 ,5.4053583,119.32,6410,1.59,1.289,4.14,343.08,10.5579
53458803.00 ,3.348903818,112.59,5711,1.229590058,1.02,4.27,389.57,11.8656
53750200.00 ,4.193342209,91.85,6405,1.627760053,1.29,4.13,737.668,12.2309
98283926.00 ,2.292034833,116.12,6208,1.265259981,1.19,4.31,800.377,13.1472
98545929.00 ,1.888199388,317,8549,2.121279955,2.13,4.11,1458.83,12.4539
339522221.00 ,1.82069,317,6155,1.35,1.17,4.24,514.555,12.0457
308425348.00 ,3.39829,39.68,6271,1.09,1.22,4.45,477.322,12.2876
102192004.00 ,4.2337078,317,6333.7,1.46,1.25,4.21,410.149,11.3287
363851359.00 ,2.5441537,78.77,5652,1.31,1,4.2,748.585,13.2755
112099249.00 ,5.17958,317,6116,1.65,1.15,4.07,663.231,12.1577
112604564.00 ,4.576865148,317,6687,1.78295,1.42,4.09,878.521,12.3213
114299824.00 ,4.2041585,98.96,6781,1.07,1.45,4.54,609.838,12.9264
371443216.00 ,2.8240691,317,8004.2,1.84,2,4.2,170.696,8.0552
118956453.00 ,2.3447752,119.65,5515,1.04,0.969,4.39,305.603,11.9397
143143769.00 ,1.337234923,9.44,5111.9,0.860256016,0.859,4.5,280.555,12.3686
14344979.00 ,4.111772288,317,5424.8,0.916163981,0.94,4.49,325.377,12.3353
207077681.00 ,2.278574952,317,4879,1.21163,0.81,4.5,355.513,12.3119
157266693.00 ,3.8537616,317,5697,1.06,1.01,4.39,585.77,13.1648
160578764.00 ,2.8786641,110.21,6017,1.35,1.11,4.22,508.885,12.1014
162922904.00 ,3.8186276,89.31,6090,2.03,1.14,3.88,757.84,12.0233
386259537.00 ,5.610773709,317,6013.5,2.21327,1.17,4.17,627.066,11.3299
172598832.00 ,3.263316474,317,6561,2.08347,1.36,3.93,1342.29,12.941
125739286.00 ,4.5111234,317,6540.6,1.71,1.34,4.26,356.391,10.5288
176685457.00 ,4.4352884,87.67,6245,1.38,1.21,4.24,609.128,12.2682
178289267.00 ,2.3506186,110.01,5593,0.97,0.99,4.46,279.485,11.7076
268301217.00 ,0.9466787,317,5707,1.07,1.02,4.39,415.135,12.4933
128449971.00 ,12.70063482,100.68,6200.5,1.10563004,1.24,4.33,245.295,10.7347
325172035.00 ,2.897020196,30.66,8862,,,4.1,3847.17,8.2376
7413227.00 ,3.4158625,317,5986,2.19,1.176,3.66,264.051,9.46381
167009792.00 ,1.13305,5.36,5883.8,2.1,1.08,3.77,153.896,8.5122
308919449.00 ,1.6563738,2.59,5614.1,1.02,1.06,4.34,130.335,9.8146
382980571.00 ,1.742564,8.65,5309.7,0.95,1.03,,129.892,10.1598
461080504.00 ,6.098847064,317,7023.2,1.822190046,1.66,4.11,525.922,10.9572
357536526.00 ,1.57363,45.09,5342.5,1.66,0.98,4.01,279.155,10.6707
127315102.00 ,10.8458712,317,6670.3,2.56,1.54,4.29,230.033,8.4672
460140752.00 ,12.0077462,22.22,4990.7,,,,,8.9301
31268146.00 ,3.6474778,5.55,5928,1.48,1.11,4.24,219.482,10.1302
334125713.00 ,4.6211026,317,6531.7,1.45,1.47,4.29,200.156,9.4306
327663613.00 ,1.41144,30.73,9208,,2.61,3.85,362.573,8.4215
356590734.00 ,4.8294029,317,5877.5,1.96,1.35,4.18,278.462,9.8722
394509844.00 ,6.89132,88.71,5488,1.41,1.06,4.14,241.981,10.5
242536549.00 ,0.6923563,80.06,6422.1,1.85,1.4,3.86,253.478,9.5187
466113537.00 ,4.90427,47.89,7119.5,1.98,1.51,4.14,232.276,8.9718
166184426.00 ,16.3152,5.65,3625,0.31,0.289172,4.81,22.4731,11.1825
334911765.00 ,0.88958,14.24,5586.2,1.11,1.13,4.21,191.877,10.4877
302659412.00 ,14.5189018,12.28,5844.8,1.79,1.1,4.13,206.826,9.4845
356747847.00 ,14.6482374,317,4851.6,5.42,,,496.731,9.9055
400323948.00 ,3.224280825,55.42,4866.2,2.624150038,,,407.801,11.0897
318828309.00 ,5.3418199,28.02,6466.2,3.28,1.5,3.7,400.718,9.1962
179319057.00 ,6.7018963,22.41,6231.8,1.52,,4.21,240.34,10.0032
141663464.00 ,1.76447,317,8049,5.08,,3.3,326.628,7.185
190271688.00 ,12.6513671,317,5394.6,1.19,0.97,3.77,158.09,10.163
242083025.00 ,0.6467049,38.36,6308.3,1.71,1.36,4,405.208,10.7892
295354126.00 ,2.2778177,10.57,9096.5,,,,401.097,8.177301
242120884.00 ,0.622875191,25.89,6390.7,2.308490038,1.37,3.83,254.169,9.0492
320079492.00 ,0.4262195,22.85,5343,1.5,1.01,4.1,186.789,9.9666
210445631.00 ,3.97195,125.97,6535.3,1.55,,4.2,357.686,10.52
293708935.00 ,2.685591481,10.73,5796,1.51715,1.12,4.14,106.955,8.5941
162695785.00 ,2.5599662,317,6432.2,1.57,1.44,4.11,421.946,11.0048
253132689.00 ,3.217824,29.5,5418,1.67,1.01,4.17,247.145,10.3345
267414551.00 ,4.7631,15.64,6105.1,1.48,1.19,4.12,202.033,9.7472
47617161.00 ,3.9194733,61.39,5149,,,4.35,204.984,10.7565
295562522.00 ,5.438218,317,5342,1.49,0.98,4.09,238.426,10.5833
467281353.00 ,2.8319354,16.36,5408.7,1.48,0.97,,205.367,10.2081
329888006.00 ,7.6943096,66.02,4956.8,,,,201.2072,8.8681
383531859.00 ,17.0614756,317,9184.7,2.141829967,,4.09,437.902,9.5918
458856474.00 ,6.078334415,317,8719.5,1,,4.08,2503.46,5.666
458857720.00 ,1.30924,33.08,8832.5,,,4.26,395.582,9.8678
127793615.00 ,9.27898,317,5898.8,1.45,1.22,4.08,343.388,10.9805
378613125.00 ,2.47707,22.21,8749.3,2.14,2.49,,540.252,10.001
437329044.00 ,17.1725007,70.29,6617,1.41,1.393,4.21,266.509,10.1919
89535068.00 ,6.111094507,29.12,5725,1.072350025,1.01,4.54,162.148,10.3349
162246865.00 ,0.5646193,9.4,6237,1.3,1.32,4.24,252.81,10.361
469212332.00 ,30.7864669,317,6101.8,2.05,1.85,,332.321,9.9681
468997317.00 ,7.504382916,100.66,8613.8,,,,,8.135
349088467.00 ,2.5861465,97.64,5635.4,2.33,1.044,3.71,273.491,9.62418
161156159.00 ,2.2818488,70.25,5368,2.15,1,,299.378,10.1854
324395151.00 ,3.455147904,47.76,8046.5,,,4.12,1541.16,10.2581
457939414.00 ,3.789952396,95.18,5579.5,1.104560018,1.14,4.22,171.127,10.1574
82707763.00 ,6.6570835,317,5805.6,1.73,1.12,4.13,268.254,10.1405
147340931.00 ,4.31224,103.62,,1.72,1.44,,375.933,10.5287
453464017.00 ,3.9416903,317,6190.4,1.48,1.48,4.15,290.78,10.248
445903569.00 ,4.0337201,116.51,7369,2.22,1.88,4.27,515.603,10.2396
299023386.00 ,3.1056464,115.65,7804.8,4.44,,3.78,873.401,9.8153
275384718.00 ,7.72433,317,6249.4,2.32,1.31,4.19,422.884,10.2372
142378043.00 ,1.8359766,21.75,6311.5,1.61,1.33,4.17,254.439,9.8916
429295277.00 ,1.10833,19.1,5972,1.4,1.11,4.08,218.438,10.186
447206604.00 ,7.2133579,317,5843,1.16,,4.33,183.691,10.4109
371188886.00 ,9.1270425,49.26,5400,1.18,0.98,4.43,175.713,10.3579
371188886.00 ,3.098367,6.95,5400,1.18,0.98,4.43,175.713,10.3579
118084044.00 ,2.743456489,317,7896.3,3.961149931,1.81,3.6,500.027,8.9578
356453768.00 ,2.3330349,317,5986.5,1.56,1.21,4.32,296.179,10.4879
58463434.00 ,,317,7043.2,2.46,1.52,3.98,379.972,9.6569
439610306.00 ,1.79988,11.09,6136.9,2.46,1.49,3.85,258.885,9.0607
147660886.00 ,17.30714,100.76,6995.5,2.23,1.65,4.1,328.475,9.4916
41173048.00 ,6.40938,73.79,4650,8.3,,2.54,485.257,9.2225
219466784.00 ,,7.65,5249,0.895408,0.897,4.48682,115.409,10.199
70887357.00 ,723.8345008,114.43,5463,1.947710037,0.992,3.77778,139.212,8.64807
243187830.00 ,1071.089845,3.66,4755.33,0.701498985,0.76,4.62683,20.5272,7.3551
26547036.00 ,1134.672396,6.22,5842,1.073519945,1.054,4.39929,109.19,9.26693
136916387.00 ,,2.97,5739,0.903973,1.03,4.51,14.682,5.0494
136916387.00 ,27.59223458,7.19,5739,1.026069999,1.03,4.51,14.682,5.0494
138294130.00 ,3.0565259,317,5981,1.6,1.1,4.07,320.451,10.6506
188589164.00 ,2.616276872,1.35,3352,0.325635,0.306053,4.8984,15.8095,10.2705
198588220.00 ,4.810114137,317,6417,2.648099899,1.292,3.7,371.686,9.63331
368287008.00 ,3.3491408,25.62,3223,0.32,0.304345,4.89993,47.3444,12.8387
219508169.00 ,6.8161204,9.65,5175,0.84,0.877,4.54,115.834,10.408
219508169.00 ,2.459032,8.79,5175,0.84,0.877,4.54,115.834,10.408
219508169.00 ,25.3369848,10.51,5175,0.84,0.877,4.54,115.834,10.408
357416482.00 ,5.498303413,317,6362.6,1.33874,,,115.605,8.2057
357501308.00 ,7.4355668,6.64,4218.9,0.62,0.66,4.67,27.9956,8.962
159781361.00 ,15.34745273,30.94,5588,1.79774,0.987,3.92293,198.007,9.6087
39903405.00 ,5.633466203,107.51,6412.8,1.703920007,1.29,4.09,127.774,8.27468
236312126.00 ,3.9415041,124.76,5729,0.92,1.023,4.52,163.553,10.5484
11996814.00 ,0.448734914,28.55,3975,0.627144,0.609693,4.62844,89.3047,11.6484
16884216.00 ,11.19004857,3.4,4958,0.695992,0.82,4.66667,36.9284,8.5049
255930614.00 ,2.875890273,52.3,6084,1.460430026,1.14,4.17,75.8643,7.6262
394050135.00 ,8.8720857,105.64,6042,1.48,1.123,4.15,335.985,10.9461
407059875.00 ,7.192610596,6.9,5050,0.769141018,0.842,4.59,108.076,10.5782
335996558.00 ,1.46329,12.4,6168,1.28,1.176,4.29,238.061,10.5027
336456596.00 ,0.77871,31.56,7751,2.25,1.83,4,609.996,10.9141
445254275.00 ,2.57134,81.41,7125,3.56,1.59,3.54,910.693,10.9415
422656370.00 ,1.3254567,317,5778,2.29,1.04,3.74,367.355,10.8489
470127886.00 ,5.715607475,121.42,6664,1.184440017,1.41,4.44,276.105,10.7609
470159478.00 ,17.0096703,120.16,6542,1.5,,,293,10.9293
53617134.00 ,18.8243105,67.53,7014,1.95,1.544,4.05,281.184,9.46221
427279997.00 ,2.89453,32.02,9714,2.68,2.48,3.98,909.511,10.5682
53709089.00 ,8.51226,29.26,9387,2.35,,,359.404,9.1196
368320811.00 ,1.2583329,21.47,6549,2.18,1.354,3.89,231.827,8.97913
405559035.00 ,11.1518929,8.88,6319,1.19,1.25,4.38,263.958,10.67
235937532.00 ,3.7321195,317,6570,2.8,1.36,3.68,603.172,10.5352
237071229.00 ,11.24857386,22.57,6308,1.475090027,1.24,4.19,276.053,10.4719
427730490.00 ,3.8608551,88.06,5019,0.92,0.834,4.43,144.717,10.8407
54364414.00 ,1.37477,9.38,5825,1.02,1.049,4.44,177.331,10.4608
269424395.00 ,2.41872,41.62,6535,2.16,1.348,3.9,511.22,10.9518
346929661.00 ,12.0135482,14.04,6178,1.23,1.18,4.33,203.562,10.1976
270333769.00 ,4.12066,42.41,9953,2.38,2.55,4.09,664.006,10.4887
347013211.00 ,9.07763,108.19,6125.9,1.72,1.157,4.03,366.962,10.7799
468574941.00 ,1.497144672,317,6081,1.24319005,1.139,4.31,289.668,10.996
363761216.00 ,7.4072431,317,5887,1.14,1.068,4.35,196.538,10.4708
159873822.00 ,13.7905315,7.34,5021.6,0.76,0.835,4.6,116.567,10.7545
314835525.00 ,5.30329,94.63,6054.7,3.48,1.13,3.41,571.487,10.6568
